File ,Date/time ,ROI Ch,H/V,R1090,R1090_C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.7_blur3.0.png,2022-06-21 00:39:33,1 Y,Horiz (V-edge), 6.56,  NaN, 10.6,-21.9,0.0820,0.0820,0.2360,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.76,MTF30,0.11858,,,, ,  1.780, 0.4436, 0.7433, 20.7
imatest_noise0.8_blur3.0.png,2022-06-21 00:39:33,1 Y,Horiz (V-edge), 6.15,  NaN, 19.0,-24.4,0.0829,0.0829,0.7804,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.44,MTF30,0.12386,,,, ,  0.984, 0.4552, 0.7481,  9.7
imatest_noise0.9_blur3.0.png,2022-06-21 00:39:34,1 Y,Horiz (V-edge), 2.63,  NaN, 23.5,-30.8,0.0982,0.5452,2.0027,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.17,MTF30,0.23761,,,, , -1.272, 0.4704, 0.7617, 12.4
imatest_noise1.0_blur3.0.png,2022-06-21 00:39:34,1 Y,Horiz (V-edge), 4.15,  NaN, 24.3,-24.7,0.0831,0.8983,1.3569,,, , ,7% left of ctr, ,,0.500,  NaN, 0.63,MTF30,0.14588,,,, ,  1.755, 0.0000, 0.4815, 14.5
imatest_noise0.0_blur3.5.png,2022-06-21 00:39:35,1 Y,Horiz (V-edge), 8.25,  NaN,  2.0,-24.1,0.0695,0.0695,0.0070,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.089794,,,, ,  3.100, 0.3995, 0.7272,  2.5
imatest_noise0.1_blur3.5.png,2022-06-21 00:39:36,1 Y,Horiz (V-edge), 8.34,  NaN,  2.6,-23.9,0.0694,0.0694,0.0161,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.089422,,,, ,  2.819, 0.4043, 0.7280,  3.4
imatest_noise0.2_blur3.5.png,2022-06-21 00:39:36,1 Y,Horiz (V-edge), 8.40,  NaN,  2.8,-24.1,0.0689,0.0689,0.0269,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.088831,,,, ,  3.344, 0.4077, 0.7302,  5.9
imatest_noise0.3_blur3.5.png,2022-06-21 00:39:37,1 Y,Horiz (V-edge), 8.51,  NaN,  5.2,-24.5,0.0694,0.0694,0.3003,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.089942,,,, ,  2.725, 0.4140, 0.7292,  3.2
imatest_noise0.4_blur3.5.png,2022-06-21 00:39:37,1 Y,Horiz (V-edge), 8.86,  NaN,  5.7,-24.9,0.0727,0.0727,0.1861,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.10116,,,, ,  4.299, 0.4258, 0.7320,  7.0
imatest_noise0.5_blur3.5.png,2022-06-21 00:39:37,1 Y,Horiz (V-edge), 7.03,  NaN, 35.8,-25.7,0.0695,0.0695,0.1567,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.46,MTF30,0.092279,,,, ,  2.650, 0.4347, 0.7375, -0.0
imatest_noise0.6_blur3.5.png,2022-06-21 00:39:38,1 Y,Horiz (V-edge), 6.61,  NaN, 11.8,-24.4,0.0715,0.0715,0.3353,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.096274,,,, ,  3.100, 0.4439, 0.7396,  6.3
imatest_noise0.7_blur3.5.png,2022-06-21 00:39:38,1 Y,Horiz (V-edge), 8.14,  NaN, 30.0,-25.3,0.0734,0.0734,0.1797,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.52,MTF30,0.10247,,,, ,  2.994, 0.4572, 0.7541,  1.7
imatest_noise0.8_blur3.5.png,2022-06-21 00:39:39,1 Y,Horiz (V-edge), 7.15,  NaN, 12.5,-26.1,0.0724,0.0724,0.0692,,, , ,7% left of ctr, ,,0.500,  NaN, 0.56,MTF30,0.10972,,,, ,  4.311, 0.0000, 0.4724, 14.5
imatest_noise0.9_blur3.5.png,2022-06-21 00:39:39,1 Y,Horiz (V-edge), 8.45,  NaN, 24.0,-28.2,0.0632,0.5201,1.3287,,, , ,7% left of ctr, ,,0.500,  NaN, 0.36,MTF30,0.085107,,,, ,  1.930, 0.0000, 0.4785, 11.8
imatest_noise1.0_blur3.5.png,2022-06-21 00:39:40,1 Y,Horiz (V-edge), 6.16,  NaN, 29.1,-25.2,0.0692,0.6463,1.3055,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.10,MTF30,0.090436,,,, ,  0.752, 0.0000, 0.5212, 13.9
imatest_noise0.0_blur4.0.png,2022-06-21 00:39:41,1 Y,Horiz (V-edge), 9.00,  NaN,  3.7,-25.5,0.0650,0.0650,0.0090,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.084242,,,, ,  2.237, 0.4059, 0.7246,  3.5
imatest_noise0.1_blur4.0.png,2022-06-21 00:39:41,1 Y,Horiz (V-edge), 9.03,  NaN,  3.4,-25.5,0.0656,0.0656,0.0360,,, , ,7% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.085194,,,, ,  3.900, 0.4083, 0.7251,  3.9
imatest_noise0.2_blur4.0.png,2022-06-21 00:39:42,1 Y,Horiz (V-edge), 9.20,  NaN,  4.6,-25.3,0.0661,0.0661,0.0903,,, , ,7% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.085749,,,, ,  2.825, 0.4149, 0.7258,  5.2
imatest_noise0.3_blur4.0.png,2022-06-21 00:39:42,1 Y,Horiz (V-edge), 9.02,  NaN, 18.7,-26.2,0.0674,0.0674,0.1273,,, , ,7% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.088684,,,, ,  3.675, 0.4220, 0.7269,  5.7
imatest_noise0.4_blur4.0.png,2022-06-21 00:39:43,1 Y,Horiz (V-edge), 8.29,  NaN, 12.4,-24.7,0.0686,0.0686,0.2471,,, , ,7% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.089019,,,, ,  2.769, 0.4305, 0.7281,  5.9
imatest_noise0.5_blur4.0.png,2022-06-21 00:39:43,1 Y,Horiz (V-edge), 8.64,  NaN, 12.6,-26.3,0.0671,0.0671,0.4385,,, , ,7% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.088311,,,, ,  2.788, 0.4373, 0.7309, 10.0
imatest_noise0.6_blur4.0.png,2022-06-21 00:39:44,1 Y,Horiz (V-edge), 8.22,  NaN, 10.0,-25.4,0.0696,0.0696,0.0127,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.091289,,,, ,  0.978, 0.4536, 0.7336, 12.5
imatest_noise0.7_blur4.0.png,2022-06-21 00:39:44,1 Y,Horiz (V-edge),12.25,  NaN,  2.9,-27.2,0.0662,0.0662,0.2099,,, , ,7% left of ctr, ,,0.500,  NaN, 1.72,MTF30,0.08817,,,, ,  1.742, 0.0000, 0.4490, 23.7
imatest_noise0.8_blur4.0.png,2022-06-21 00:39:44,1 Y,Horiz (V-edge), 7.93,  NaN, 15.2,-26.5,0.0705,0.0705,0.3651,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.097117,,,, ,  3.700, 0.0000, 0.4624, 10.5
imatest_noise0.9_blur4.0.png,2022-06-21 00:39:45,1 Y,Horiz (V-edge), 5.59,  NaN, 26.7,-26.6,0.0715,0.0715,0.8679,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.24,MTF30,0.10302,,,, ,  5.773, 0.0000, 0.4725,  7.1
imatest_noise1.0_blur4.0.png,2022-06-21 00:39:45,1 Y,Horiz (V-edge), 4.07,  NaN, 42.6,-22.8,0.0777,0.0777,0.5696,,, , ,7.2% left of ctr, ,,0.500,  NaN, 6.22,MTF30,0.20346,,,, ,  4.548, 0.0000, 0.4898, 40.9
imatest_noise0.0_blur4.5.png,2022-06-21 00:39:46,1 Y,Horiz (V-edge), 9.61,  NaN,  5.9,-26.6,0.0618,0.0618,0.0028,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-21 00:39:47,1 Y,Horiz (V-edge), 9.35,  NaN,  6.6,-26.6,0.0623,0.0623,0.0686,,, , ,7% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.08134,,,, ,  2.625, 0.4158, 0.7208,  4.9
imatest_noise0.2_blur4.5.png,2022-06-21 00:39:47,1 Y,Horiz (V-edge), 9.21,  NaN,  5.1,-26.7,0.0627,0.0627,0.0818,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.082011,,,, ,  0.922, 0.4216, 0.7227,  5.5
imatest_noise0.3_blur4.5.png,2022-06-21 00:39:48,1 Y,Horiz (V-edge), 9.72,  NaN,  6.9,-26.5,0.0629,0.0629,0.1982,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.08222,,,, ,  0.238, 0.4304, 0.7237,  9.1
imatest_noise0.4_blur4.5.png,2022-06-21 00:39:48,1 Y,Horiz (V-edge), 8.50,  NaN,  6.8,-26.6,0.0640,0.0640,0.4398,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.084127,,,, ,  2.331, 0.4250, 0.7320,  8.7
imatest_noise0.5_blur4.5.png,2022-06-21 00:39:49,1 Y,Horiz (V-edge), 9.90,  NaN, 10.4,-26.9,0.0614,0.0614,0.4393,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.42,MTF30,0.080402,,,, ,  2.268, 0.4276, 0.7307,  4.9
imatest_noise0.6_blur4.5.png,2022-06-21 00:39:49,1 Y,Horiz (V-edge), 6.96,  NaN,  9.5,-26.9,0.0607,0.0607,0.3600,,, , ,7% left of ctr, ,,0.500,  NaN, 0.34,MTF30,0.079298,,,, ,  1.454, 0.4535, 0.7247,  9.5
imatest_noise0.7_blur4.5.png,2022-06-21 00:39:50,1 Y,Horiz (V-edge),11.73,  NaN, 46.6,-26.6,0.0610,0.0610,0.3615,,, , ,7% left of ctr, ,,0.500,  NaN, 0.76,MTF30,0.079367,,,, ,  2.243, 0.0000, 0.4417,  4.4
imatest_noise0.8_blur4.5.png,2022-06-21 00:39:50,1 Y,Horiz (V-edge), 8.98,  NaN, 14.6,-29.6,0.0538,0.0538,0.7629,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.33,MTF30,0.073879,,,, ,  0.345, 0.0000, 0.4551, 50.7
imatest_noise0.9_blur4.5.png,2022-06-21 00:39:51,1 Y,Horiz (V-edge), 7.22,  NaN, 23.6,-25.1,0.0690,0.0690,0.3371,,, , ,7.3% left of ctr, ,,0.500,  NaN, 0.58,MTF30,0.089981,,,, ,  2.706, 0.0000, 0.4682, 22.7
imatest_noise1.0_blur4.5.png,2022-06-21 00:39:51,1 Y,Horiz (V-edge), 4.56,  NaN, 63.6,-32.3,0.0768,0.0768,0.5391,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.97,MTF30,0.1115,,,, ,  4.137, 0.0000, 0.4766, 18.9
imatest_noise0.0_blur0.0.png,2022-06-21 08:03:19,1 Y,Horiz (V-edge), 0.89,  NaN,  0.0, -3.4,0.6034,0.6034,0.6359,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-21 08:03:22,1 Y,Horiz (V-edge), 0.88,  NaN,  1.6, -2.5,0.6422,0.6414,0.6533,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.76729,,,, ,  4.866, 0.3921, 0.7302,  1.0
imatest_noise0.2_blur0.0.png,2022-06-21 08:03:23,1 Y,Horiz (V-edge), 0.87,  NaN,  3.0, -0.4,0.6349,0.6250,0.6781,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.76166,,,, ,  4.841, 0.3979, 0.7312,  2.0
imatest_noise0.3_blur0.0.png,2022-06-21 08:03:24,1 Y,Horiz (V-edge), 0.93,  NaN,  5.2, -7.6,0.6125,0.6125,0.6287,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.77345,,,, ,  4.741, 0.4048, 0.7336,  2.6
imatest_noise0.4_blur0.0.png,2022-06-21 08:03:24,1 Y,Horiz (V-edge), 1.00,  NaN,  5.1,  2.3,0.5456,0.5293,0.5756,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.7228,,,, ,  4.642, 0.4121, 0.7380,  4.3
imatest_noise0.5_blur0.0.png,2022-06-21 08:03:25,1 Y,Horiz (V-edge), 0.84,  NaN,  7.1, -3.6,0.8860,0.8860,0.6628,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.20,MTF30,0.96722,,,, ,  4.455, 0.4247, 0.7442,  6.8
imatest_noise0.6_blur0.0.png,2022-06-21 08:03:26,1 Y,Horiz (V-edge), 0.81,  NaN,  9.9, -7.6,0.8162,0.8162,0.7884,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.8705,,,, ,  4.611, 0.4295, 0.7473,  6.6
imatest_noise0.7_blur0.0.png,2022-06-21 08:03:26,1 Y,Horiz (V-edge), 0.70,  NaN, 12.3,  5.0,0.9077,0.8730,0.9291,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.25,MTF30,1.0286,,,, ,  4.611, 0.4371, 0.7511, 11.3
imatest_noise0.8_blur0.0.png,2022-06-21 08:03:27,1 Y,Horiz (V-edge), 0.60,  NaN, 20.5, 16.3,0.8377,0.8098,1.2464,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.88122,,,, ,  4.660, 0.4508, 0.7538, 11.6
imatest_noise0.9_blur0.0.png,2022-06-21 08:03:27,1 Y,Horiz (V-edge), 0.65,  NaN, 21.4, 42.9,1.2772,0.6051,1.3183,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.18,MTF30,1.302,,,, ,  4.660, 0.4606, 0.7594, 11.4
imatest_noise1.0_blur0.0.png,2022-06-21 08:03:28,1 Y,Horiz (V-edge), 0.45,  NaN, 36.1, 22.3,1.0277,0.9607,1.4767,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.30,MTF30,1.1044,,,, ,  3.950, 0.4660, 0.7603, 16.6
imatest_noise0.0_blur0.5.png,2022-06-21 08:03:28,1 Y,Horiz (V-edge), 1.65,  NaN,  0.0,-15.1,0.3139,0.3139,0.2488,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-21 08:03:29,1 Y,Horiz (V-edge), 1.67,  NaN,  0.7,-16.6,0.3215,0.3215,0.2417,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.43351,,,, ,  4.455, 0.3930, 0.7307,  0.5
imatest_noise0.2_blur0.5.png,2022-06-21 08:03:29,1 Y,Horiz (V-edge), 1.75,  NaN,  2.0,-17.5,0.3091,0.3091,0.1955,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.44822,,,, ,  4.611, 0.3980, 0.7330,  1.7
imatest_noise0.3_blur0.5.png,2022-06-21 08:03:30,1 Y,Horiz (V-edge), 1.78,  NaN,  4.0,-22.4,0.3415,0.3415,0.1893,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.42845,,,, ,  4.449, 0.4058, 0.7358,  3.3
imatest_noise0.4_blur0.5.png,2022-06-21 08:03:30,1 Y,Horiz (V-edge), 1.76,  NaN,  3.7,-16.2,0.3177,0.3177,0.2839,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.47696,,,, ,  4.735, 0.4112, 0.7400,  6.4
imatest_noise0.5_blur0.5.png,2022-06-21 08:03:31,1 Y,Horiz (V-edge), 2.03,  NaN,  7.5, -8.0,0.2703,0.2703,0.1308,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.41604,,,, ,  5.326, 0.4168, 0.7464,  5.9
imatest_noise0.6_blur0.5.png,2022-06-21 08:03:31,1 Y,Horiz (V-edge), 1.97,  NaN, 10.0,-14.0,0.3097,0.3097,0.2024,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.43677,,,, ,  5.040, 0.4263, 0.7480,  8.0
imatest_noise0.7_blur0.5.png,2022-06-21 08:03:32,1 Y,Horiz (V-edge), 1.92,  NaN, 10.5,-23.1,0.3304,0.3304,0.4083,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.40648,,,, ,  4.162, 0.4341, 0.7543,  9.0
imatest_noise0.8_blur0.5.png,2022-06-21 08:03:32,1 Y,Horiz (V-edge), 1.88,  NaN, 14.5,-26.6,0.3426,0.3367,0.5189,,, , ,6.8% left of ctr, ,,0.500,  NaN, 2.49,MTF30,0.39389,,,, ,  4.355, 0.4479, 0.7552, 20.2
imatest_noise0.9_blur0.5.png,2022-06-21 08:03:33,1 Y,Horiz (V-edge), 2.45,  NaN, 23.0,-22.1,0.1715,0.1715,0.3746,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.31,MTF30,0.21563,,,, ,  4.972, 0.4703, 0.7622,  8.3
imatest_noise1.0_blur0.5.png,2022-06-21 08:03:33,1 Y,Horiz (V-edge), 1.74,  NaN, 24.8,-11.8,0.1899,0.1864,0.6321,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.98,MTF30,0.22775,,,, ,  5.034, 0.4885, 0.7714, 14.0
imatest_noise0.0_blur1.0.png,2022-06-21 08:03:34,1 Y,Horiz (V-edge), 2.73,  NaN,  0.0,-22.1,0.1821,0.1821,0.0120,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.24045,,,, ,  4.505, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur1.0.png,2022-06-21 08:03:34,1 Y,Horiz (V-edge), 2.73,  NaN,  1.1,-22.7,0.1826,0.1826,0.0128,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.05,MTF30,0.24683,,,, ,  4.218, 0.3914, 0.7306,  1.2
imatest_noise0.2_blur1.0.png,2022-06-21 08:03:35,1 Y,Horiz (V-edge), 2.75,  NaN,  2.1,-22.5,0.1818,0.1818,0.0840,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.24559,,,, ,  5.053, 0.3962, 0.7325,  1.0
imatest_noise0.3_blur1.0.png,2022-06-21 08:03:35,1 Y,Horiz (V-edge), 2.68,  NaN,  4.4,-19.7,0.1810,0.1810,0.1329,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.24168,,,, ,  4.872, 0.4008, 0.7362,  2.7
imatest_noise0.4_blur1.0.png,2022-06-21 08:03:36,1 Y,Horiz (V-edge), 2.74,  NaN,  9.9,-22.7,0.1743,0.1743,0.1166,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.26254,,,, ,  4.505, 0.4076, 0.7374,  3.2
imatest_noise0.5_blur1.0.png,2022-06-21 08:03:36,1 Y,Horiz (V-edge), 2.90,  NaN, 10.7,-12.8,0.1717,0.1717,0.1540,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.21519,,,, ,  4.629, 0.4127, 0.7385,  5.0
imatest_noise0.6_blur1.0.png,2022-06-21 08:03:37,1 Y,Horiz (V-edge), 2.62,  NaN, 18.1,-22.1,0.2073,0.1874,0.1170,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.31602,,,, ,  4.461, 0.4289, 0.7401,  8.3
imatest_noise0.7_blur1.0.png,2022-06-21 08:03:37,1 Y,Horiz (V-edge), 2.77,  NaN, 23.9,-23.5,0.2065,0.1853,0.2949,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.57,MTF30,0.32894,,,, ,  4.885, 0.4377, 0.7470, 10.5
imatest_noise0.8_blur1.0.png,2022-06-21 08:03:38,1 Y,Horiz (V-edge), 1.80,  NaN, 32.4,-23.1,0.2008,0.2008,0.2884,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.54,MTF30,0.24272,,,, ,  5.426, 0.4520, 0.7420, 16.1
imatest_noise0.9_blur1.0.png,2022-06-21 08:03:38,1 Y,Horiz (V-edge), 2.27,  NaN, 47.9,-27.5,0.2540,0.1738,0.2380,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.42,MTF30,0.43444,,,, ,  5.003, 0.4646, 0.7431, 17.1
imatest_noise1.0_blur1.0.png,2022-06-21 08:03:39,1 Y,Horiz (V-edge), 1.24,  NaN, 47.3,-30.4,0.3216,0.3216,0.4270,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.25,MTF30,0.35709,,,, ,  5.550, 0.4827, 0.7456, 42.2
imatest_noise0.0_blur1.5.png,2022-06-21 08:03:39,1 Y,Horiz (V-edge), 3.94,  NaN,  0.0,-22.9,0.1295,0.1295,0.0108,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-21 08:03:40,1 Y,Horiz (V-edge), 3.84,  NaN,  0.9,-23.4,0.1307,0.1307,0.0516,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17412,,,, ,  4.517, 0.3924, 0.7311,  0.9
imatest_noise0.2_blur1.5.png,2022-06-21 08:03:40,1 Y,Horiz (V-edge), 3.69,  NaN,  1.9,-23.9,0.1296,0.1296,0.0527,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.17519,,,, ,  4.953, 0.3964, 0.7325,  1.9
imatest_noise0.3_blur1.5.png,2022-06-21 08:03:41,1 Y,Horiz (V-edge), 3.75,  NaN,  5.2,-22.9,0.1304,0.1304,0.1729,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.17145,,,, ,  4.230, 0.4009, 0.7340,  2.3
imatest_noise0.4_blur1.5.png,2022-06-21 08:03:41,1 Y,Horiz (V-edge), 3.34,  NaN,  4.5,-21.2,0.1311,0.1311,0.3555,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.17892,,,, ,  5.015, 0.4072, 0.7385,  4.1
imatest_noise0.5_blur1.5.png,2022-06-21 08:03:42,1 Y,Horiz (V-edge), 3.37,  NaN,  9.2,-22.9,0.1239,0.1239,0.3719,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.16681,,,, ,  4.586, 0.4154, 0.7421,  3.4
imatest_noise0.6_blur1.5.png,2022-06-21 08:03:42,1 Y,Horiz (V-edge), 3.21,  NaN,  8.8,-27.9,0.1282,0.1282,0.3292,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.19134,,,, ,  4.735, 0.4235, 0.7479, 11.2
imatest_noise0.7_blur1.5.png,2022-06-21 08:03:43,1 Y,Horiz (V-edge), 3.24,  NaN, 19.7,-24.4,0.1515,0.1515,0.2811,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.50,MTF30,0.20424,,,, ,  4.822, 0.4370, 0.7507,  9.6
imatest_noise0.8_blur1.5.png,2022-06-21 08:03:43,1 Y,Horiz (V-edge), 3.78,  NaN, 23.7,-27.4,0.1287,0.1287,0.5040,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.59,MTF30,0.23111,,,, ,  4.648, 0.4432, 0.7620,  3.8
imatest_noise0.9_blur1.5.png,2022-06-21 08:03:44,1 Y,Horiz (V-edge), 4.11,  NaN, 20.6,-24.1,0.1313,0.1313,0.2478,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.21618,,,, ,  2.669, 0.4524, 0.7581,  9.4
imatest_noise1.0_blur1.5.png,2022-06-21 08:03:44,1 Y,Horiz (V-edge), 2.41,  NaN, 20.0,-38.5,0.1292,1.7265,1.0752,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.48,MTF30,NaN,,,, ,  3.475, 0.4528, 0.7659, 14.7
imatest_noise0.0_blur2.0.png,2022-06-21 08:03:45,1 Y,Horiz (V-edge), 5.16,  NaN,  0.0,-23.4,0.1027,0.1027,0.0036,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-21 08:03:45,1 Y,Horiz (V-edge), 5.16,  NaN,  0.7,-23.5,0.1029,0.1029,0.0516,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13495,,,, ,  3.981, 0.3928, 0.7300,  0.8
imatest_noise0.2_blur2.0.png,2022-06-21 08:03:46,1 Y,Horiz (V-edge), 5.15,  NaN,  3.0,-22.6,0.1017,0.1017,0.0432,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.13035,,,, ,  2.813, 0.3989, 0.7334,  1.5
imatest_noise0.3_blur2.0.png,2022-06-21 08:03:46,1 Y,Horiz (V-edge), 4.66,  NaN,  8.1,-23.2,0.1063,0.1063,0.0795,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.13501,,,, ,  3.175, 0.4043, 0.7328,  4.1
imatest_noise0.4_blur2.0.png,2022-06-21 08:03:47,1 Y,Horiz (V-edge), 4.57,  NaN, 13.1,-22.7,0.1126,0.1126,0.1709,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.1438,,,, ,  4.218, 0.4129, 0.7347,  3.8
imatest_noise0.5_blur2.0.png,2022-06-21 08:03:47,1 Y,Horiz (V-edge), 4.89,  NaN, 12.7,-22.1,0.1083,0.1083,0.2684,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.13548,,,, ,  3.919, 0.4202, 0.7369,  4.7
imatest_noise0.6_blur2.0.png,2022-06-21 08:03:48,1 Y,Horiz (V-edge), 4.71,  NaN,  4.6,-21.4,0.1097,0.1097,0.2872,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.13652,,,, ,  5.034, 0.4242, 0.7350,  4.9
imatest_noise0.7_blur2.0.png,2022-06-21 08:03:48,1 Y,Horiz (V-edge), 4.81,  NaN,  8.3,-22.4,0.1121,0.1121,0.2871,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.14448,,,, ,  3.681, 0.4253, 0.7348, 10.1
imatest_noise0.8_blur2.0.png,2022-06-21 08:03:49,1 Y,Horiz (V-edge), 4.99,  NaN, 26.6,-19.7,0.1233,0.1233,0.4582,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.15187,,,, ,  5.817, 0.4324, 0.7547,  6.4
imatest_noise0.9_blur2.0.png,2022-06-21 08:03:49,1 Y,Horiz (V-edge), 3.34,  NaN, 17.5,-27.5,0.1400,0.1400,0.1813,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.20416,,,, ,  6.009, 0.4522, 0.7545, 23.0
imatest_noise1.0_blur2.0.png,2022-06-21 08:03:50,1 Y,Horiz (V-edge), 7.19,  NaN, 23.8,-24.7,0.1280,0.1280,0.5449,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.17698,,,, ,  3.943, 0.0000, 0.4664, 11.6
